337,9.44,43.99,1020.31,98.06
338,18.32,45,1022.67,46.38
339,18.31,62.1,1020.38,79.02
340,26.57,44.57,1007.76,50.39
341,34.33,69.05,1000.89,37.9
342,14.85,40.8,1025.38,53.29
343,29.33,64.84,1010.76,53.32
344,8.77,40.46,1019.68,77.84
345,11.35,38.91,1017.93,83.45
346,21.38,44.05,1005.69,81.66
347,4.88,40.27,1012.66,74.51
348,26.66,64.27,1012.83,58.88
349,13.04,45.09,1013,87.68
350,29.47,71.32,1008.07,67
351,18.91,56.9,1006.98,84.07
352,24.86,44.05,1005.69,66.65
353,9.42,41.4,1029.6,87.43
354,12.75,42.34,1018.17,94.67
355,21.32,49.02,1008.81,85.81
356,24.26,67.69,1008.48,66.74
357,20.01,43.77,1012.13,65.53
358,21.35,59.04,1012.28,95.71
359,17.43,63.09,1019.87,92.77
360,27.86,65.18,1012.87,55.53
361,20.74,59.8,1015.46,76.39
362,27.73,67.69,1007.47,59.42
363,9.53,41.44,1018.01,80.09
364,28.5,79.74,1006.75,87.09
365,21.39,52.3,1009.2,79.77
366,14.54,46.18,1015.29,94.48
367,28.01,65.34,1014.68,46.86
368,30.51,70.94,1007.64,59.42
369,21.63,60.84,1018.16,77.53
370,26.39,71.25,999.8,89.12
371,13.84,41.26,1020.92,74.74
372,17.27,43.52,1021.37,76.73
373,21.89,58.05,1011.31,85.71
374,24.02,64.63,1020.49,55.17
375,31.92,75.33,1001.81,61.97
376,12.97,49.83,1008.69,91.49
377,15.89,43.96,1014.02,75.24
378,9.25,41.26,1020.51,91.21
379,15.99,43.5,1021.34,73.22
380,9.06,39.66,1019.64,76.98
381,14.48,44.06,1018.73,75.88
382,27.15,59.21,1013.49,51.71
383,21.68,64.15,1021.09,70.88
384,28.16,61.47,1009.19,62.53
385,34.33,74.34,1001.74,42.75
386,31.98,64.05,1010.49,58.01
387,15.21,43.56,1012.92,56.61
388,13.56,42.34,1017.95,93.83
389,10.32,42.02,998.27,99.12
390,22.46,58.49,1011.5,70.54
391,29.3,68.08,1011.23,56.23
392,22.3,44.57,1008.48,67.58
393,21.91,70.32,1009.17,90.57
394,10.95,43.8,1022.61,63.46
395,24.96,68.12,1011.27,70.22
396,5.91,39.33,1010.18,95.53
397,5.25,40.07,1019.48,67.7
398,21.47,60.93,1006.46,87.83
399,10.16,39.3,1019.71,81.21
400,17.29,44.06,1016.24,77.56
401,17.46,40.22,1006.7,91.96
402,11.56,40.43,1025.48,74.75
403,7.51,41.01,1024.61,97.41
404,17.08,38.58,1015.41,73.42
405,9.27,42.02,1004.29,95.05
406,21.3,48.92,1010.92,65.09
407,8.51,40.81,1015.54,83.16
408,12.77,41.5,1014.13,86.8
409,25.04,65.48,1017.66,57.08
410,21.83,41.1,1001.91,41.79
411,15.92,41.79,1006.24,79.42
412,29.97,69.14,1007.92,66.74
413,9.8,41.82,1032.98,67.55
414,9.01,38.56,1016.67,63.61
415,24.71,61.9,1013.78,85.82
416,20.57,63.78,1016.76,74
417,24.32,65.48,1017.55,59.02
418,21.41,50.32,1008.61,84.47
419,27.09,59.15,1013.02,55.18
420,23.49,47.45,1008.46,66.18
421,20,63.31,1017.06,63.1
422,13.4,41.58,1020.5,71.17
423,23.6,60.08,1017.51,63.02
424,21.03,70.02,1010.21,95.69
425,5.15,45.87,1008.02,98.36
426,17.16,58.86,1016.4,86.39
427,24.59,71.94,1006.89,88.52
428,23.05,65.94,1010.99,69.73
429,10.48,37.5,1009.81,95.26
430,15.72,43.02,1011.98,45.74
431,25.56,70.32,1009.07,90.63
432,13.78,41.16,1021.65,75.77
433,29.35,69.04,1008.55,61.78
434,32.09,79.74,1006.92,61.5
435,25.16,77.3,1000.73,86.4
436,14.63,40,1018.03,63.4
437,5.7,40.35,1012.18,91.57
438,28.15,74.9,1003.67,76.32
439,22.3,57.19,1006.4,75.28
440,27.71,72.99,1007.18,72.68
441,23.09,45.01,1012.25,43.95
442,19.66,42.18,1001.51,95.75
443,10.02,52.75,1021.93,73.68
444,23.97,68.67,1006.63,76.83
445,7.82,38.91,1015.58,90.11
446,30.21,69.4,1003.69,62.89
447,24.12,62.44,1013.83,88.02
448,21.05,63.09,1016.49,91.23
449,13.93,40.24,1017.88,88.35
450,9.68,41.06,1022.75,87.44
451,17.48,49.39,1021.51,84.53
452,28.76,66.56,1006.07,62.41
453,19.21,53.16,1013.18,81.64
454,25.63,72.99,1008.2,86.8
455,20.36,66.05,1015.86,87.19
456,15.34,40.73,1018.03,86.19
457,9.55,40.72,1023.12,68.06
458,13.45,41.16,1022.04,82.96
459,10.8,39.58,1011.99,87.54
460,28.15,72.99,1007.62,70.03
461,15.42,40.56,1021.23,59.37
462,33.6,74.33,1012.31,35.66
463,30.92,78.05,1011,59.62
464,25.24,57.17,1010.44,74
465,13.6,41.2,1015.92,85.05
466,18.68,46,1002.2,97.17
467,22.43,69.84,1006.94,75.54
468,23.37,70.94,1008.01,81.28
469,19.62,43.56,1012.89,37.6
470,14.35,39.39,1012.92,82.41
471,24.88,63.91,1009.41,77.75
472,20.67,63.56,1013.27,79.39
473,34.11,73.56,1006.77,45.92
474,19.15,44.89,1009.6,74.52
475,24.96,70.47,1007.73,76.48
476,18.86,42.18,1001.16,98.58
477,25.1,60.37,1005.83,72.53
478,10.15,43.41,1018.4,82.07
479,26.53,65.18,1012.77,64.37
480,26.05,46.21,1011.31,55.25
481,25.45,74.33,1015.53,80.95
482,8.14,39.96,1023.41,88.86
483,31.95,67.17,1007.11,61.58
484,30.8,73.56,1007.39,75.78
485,7.69,43.02,1014.51,85.23
486,15.3,43.67,1011.75,95.31
487,27.12,70.32,1009.94,52.67
488,25.76,74.87,1010.18,65.15
489,10.28,39.64,1010.45,74.15
490,30.91,79.74,1006.92,56.32
491,24.22,61.86,1013.39,80.11
492,5.67,45.87,1008.91,93.29
493,22.96,68.61,1011.15,76.62
494,24.54,65.46,1014.27,40.77
495,11.32,36.18,1015.03,64.68
496,15.15,53.82,1016.34,62.59
497,23.53,50.05,1005.63,78.4
498,29.08,66.54,1004.67,64.5
499,20.42,60.77,1017.65,87.07
500,26.32,69.71,1009.39,67.05
501,21.89,74.93,1016.11,77.88
502,9.68,41.48,1018.24,71.04
503,16.73,54.3,1017.96,59.44
504,7.8,39.04,1018.46,66.5
505,23.29,65.61,1014.81,70.27
506,28.93,72.99,1007.23,64.41
507,16.75,42.23,1013.81,84.98
508,21.47,58.79,1017,76.97
509,25.98,68.12,1011.36,66.86
510,16.34,36.99,1006.99,90.06
511,25.23,69.34,1009.51,82.87
512,12.41,41.44,1015.46,76.9
513,24.2,60.77,1016.92,71.65
514,7.51,41.66,1015.9,78.31
515,31.53,70.94,1007.11,50.04
516,17.42,44.06,1016.63,82.15
517,6.92,39.61,1018.64,82.27
518,8.34,40.72,1023.62,83.75
519,32.07,67.83,1007.91,41.61
520,27.18,64.79,1016.27,63.7
521,9.24,41.4,1030.72,87.36
522,13.48,46.18,1018.15,88.38
523,22.74,61.02,1009.56,79.41
524,28.62,68.24,1010.15,69.31
525,25.11,62.26,1011.12,78.01
526,11.47,43.67,1012.68,72.51
527,29.51,75.6,1017.92,50.61
528,15.24,39.39,1013.01,74.24
529,22.71,75.23,1010.48,76.86
530,13.98,39.18,1009.61,89.12
531,17.89,40.12,1011.99,76.52
532,12.81,44.58,1016.49,80.76
533,15.54,41.96,1011.78,97.46
534,20.21,54.9,1016.82,66.56
535,6.17,36.25,1028.68,90.59
536,26.42,59.54,1007.02,76.28
537,14.6,44.47,1028.46,69.96
538,29.53,72.39,998.47,76.05
539,12.95,43.71,1025.63,90.7
540,13.26,40.83,1007.97,90.63
541,23.48,60.23,1011.91,79.48
542,10.16,41.55,1005.69,58.04
543,29.13,66.56,1006.63,52.85
544,10.8,41.74,1020.24,78.62
545,25.21,75.6,1017.19,69.84
546,20.72,44.57,1008.96,72.57
547,26.17,59.92,1010.01,73.75
548,17.48,44.2,1018.89,61.51
549,29.67,73.67,1006.48,64.98
550,26.38,71.73,1010.04,69.45
551,12.08,41.39,1019.45,78.3
552,25.3,70.98,1007.22,95.1
553,16.55,39.64,1009.07,77.8
554,13.18,43.8,1023.18,61.21
555,21.34,51.61,1010.11,80.7
556,20.06,44.9,1008.79,70.06
557,8.26,39.42,1025.89,70.53
558,8.51,38.5,1013.33,64.28
559,8.83,36.25,1028.86,85.6
560,14.52,44.84,1023.51,88.51
561,7.87,43.02,1014.67,83.58
562,7.14,44.71,1019.98,71.9
563,7.49,36.08,1020.27,85.69
564,11.01,40.22,1011.13,83.09
565,20.74,58.2,1017.54,70.66
566,30.98,67.48,1009.96,58.92
567,26.67,70.94,1007.7,56.56
568,28.24,71.58,1010.1,67.92
569,11.98,39.35,1014.97,98.05
570,30.91,69.75,1010.23,59.36
571,23.23,63.31,1012.52,75.1
572,30.13,78.05,1010.99,61.5
573,20.79,65.59,1014.9,77
574,14.38,45.09,1012.95,86.1
575,10.07,40.46,1018.65,69.2
576,10.48,41.38,1021.97,65.22
577,6.86,41.17,1020.12,79.14
578,13.25,41.62,1010.8,77.81
579,26.92,51.43,1012.29,59.33
580,12.76,40.27,1006.58,49.34
581,30.2,73.67,1006.31,62.14
582,10.72,41.38,1021.6,63.77
583,17.39,46.21,1013.94,82.73
584,30.97,67.69,1005.61,50.88
585,28.16,71.94,1007.69,68.17
586,28.84,73.03,1013.99,76.05
587,24.48,64.45,1014.69,51.43
588,11.23,39.72,1018.46,60.62
589,13.52,42.07,1017.91,90.21
590,16.61,45.87,1009.34,97.93
591,20.96,61.27,1019.99,67.32
592,32.15,69.98,1013.3,55.13
593,21.24,44.57,1008.72,72.57
594,26.49,78.92,1010.82,83.42
595,24.01,65.46,1014.17,43.02
596,33.15,70.4,1003.72,53.98
597,20.13,40.33,1005.31,85.42
598,21.41,62.39,1007.84,88.83
599,31.35,70.8,1010.11,66.37
600,27.44,58.9,1003.86,66.74
601,25.21,51.43,1006.43,78.55
602,32.06,75.33,1001.96,63.15
603,25.04,51.95,1005.56,66.53
604,13.31,40.1,1014.81,82.11
605,29.68,64.33,1011.2,57.73
606,13.46,44.71,1014.51,50
607,18.77,49.39,1021.06,82.95
608,13.56,39.18,1023.4,63.82
609,20.65,66.51,1014.94,71.83
610,26.5,66.05,1017.03,61.34
611,23.67,72.24,1011.22,90.45
612,8.64,41.66,1014.14,80.44
613,20.2,50.9,1011.72,77.63
614,5.04,40.64,1021.35,93.63
615,23.59,59.43,1009.96,65.8
616,17.47,58.16,1016.36,82.26
617,6.02,43.65,1013.85,83.53
618,30.05,56.9,1007.02,41.96
619,29.23,68.14,1004.31,81.46
620,26.03,64.44,1012.75,62.24
621,26.38,49.5,1012.82,37.19
622,5.66,40.62,1015.87,84.97
623,27.65,48.41,1008.54,58.25
624,17.88,46.97,1013.73,67.78
625,11.2,37.5,1013.81,72.81
626,20.94,58.16,1016.88,65.43
627,20.64,49.21,1014.86,58.47
628,19.21,60.07,1014.94,70.02
629,13.22,44.92,1023.84,87.99
630,33.6,77.17,1009.01,47.53
631,27.83,59.57,1011.22,71.05
632,21.11,58.49,1011.6,80.44
633,30.47,77.3,1002.13,63.7
634,15.48,47.83,1004.88,81.68
635,20.25,44.78,1007.93,40.16
636,15.87,39.31,1009.95,66.78
637,22.57,62.4,1009.77,86.05
638,12.67,48.14,1017.41,83.63
639,21.41,54.2,1011.37,82.28
640,30.86,70.32,1011.88,62.68
641,23.64,60.95,1014.92,64.91
642,5.52,42.85,1012.77,93.82
643,11.06,40.64,1021.47,96.16
644,24.41,56.9,1006.58,77.94
645,10.28,39.61,1020.43,69.09
646,14.67,71.14,1019.84,77.72
647,25.15,57.32,1012.41,41.84
648,21.5,44.58,1016.87,57.58
649,7.74,39.96,1025.78,95.81
650,21.31,42.8,1014.1,75.77
651,29.92,67.22,1014.09,50.62
652,4.15,39.9,1007.62,95.69
653,15.95,42.24,1017.71,69.32
654,25.01,66.56,1004.55,82.46
655,27.17,67.17,1006.76,81.59
656,28.14,43.21,1011.82,69.32
657,13.93,44.47,1025.35,81.54
658,25.83,70.47,1006.24,81.83
659,24.4,60.32,1016.5,70.96
660,26.35,69.48,1008.45,70.47
661,30.99,69.82,1009.41,50.84
662,25.82,57.19,1007.99,62.95
663,28.37,75.6,1017.48,55.19
664,29.28,74.33,1011.66,72.37
665,18.35,57.76,1019.64,77.94
666,16.69,46.18,1010.8,96.8
667,9.59,37.14,1013.8,72.85
668,10.11,39.35,1015.19,90.74
669,17.37,57.76,1016,86.59
670,20.92,49.15,1021.15,49.76
671,22.82,64.63,1020.78,66.73
672,23.55,51.95,1006,76.46
673,30.47,70.83,1010.91,46.94
674,13.16,40.71,1021.99,77.91
675,6.25,39.64,1010.98,83.45
676,16.98,53.16,1013.95,82.8
677,27.5,68.24,1010.38,73.44
678,24.39,63.21,1012.59,80.88
679,14.69,54.3,1018.01,73.4
680,26.31,72.39,1001.16,88.43
681,14.85,58.59,1014.04,89.85
682,21.95,59.43,1010.29,74.67
683,31.91,67.83,1008.76,53.22
684,16.2,65.46,1013.97,89.84
685,27.35,77.95,1012.14,74.14
686,8.73,41.26,1020.54,91.37
687,14.13,53.82,1016.72,64.85
688,13.18,40.24,1016.81,86.71
689,10.74,40.92,1021.74,94.97
690,6.28,43.02,1013.72,88.13
691,6.04,41.14,1027.92,87.12
692,16.78,58.95,1017.74,96.24
693,14.99,41.35,1004.56,98.9
694,26.26,65.06,1013.58,52.72
695,32.09,70.4,1003.73,55.65
696,22.88,63.91,1009.63,87.82
697,21.95,68.08,1012.91,69.36
698,26.65,63.78,1015.32,53.95
699,12.57,39.3,1019.57,72.44
700,15.67,41.1,1004.1,77.93
701,27.97,69.48,1010.4,57.24
702,13.76,45.87,1008.89,87.27
703,26.91,70.47,1007.55,72.59
704,25.18,71.98,1006.71,89.86
705,23.27,64.15,1020.98,71.18
706,23.2,73.17,1012,89.92
707,18.55,52.84,1004.45,86.82
708,7.23,41.22,1015.23,98.04
709,7.3,39.72,1020.85,77.83
710,13.93,39.64,1011.8,82.64
711,20.33,57.76,1016.47,75.35
712,32.2,72.29,1008.61,69.94
713,13.16,43.41,1016.43,79.47
714,27.26,73.18,1012.58,74.83
715,12.45,43.67,1013.61,91.34
716,12.04,40.23,1018.07,81.28
717,28.12,73.42,1011.49,80.16
718,27.21,67.45,1013.83,43.26
719,26.97,64.45,1009.43,53.96
720,26.99,72.99,1008,76.1
721,21.25,67.71,1006.9,55.76
722,30.33,68.67,1006,54.99
723,15.37,50.59,1019.02,98.2
724,25.8,44.57,1008,52.56
725,24.97,68.61,1011.08,58.94
726,15.98,39.64,1009.31,81.21
727,24.82,71.94,1010.5,64.67
728,21.32,45.01,1012.23,59.94
729,8.28,40.56,1023.29,79.44
730,27.22,67.9,1005.73,57.29
731,26.94,62.91,1011.68,41.3
732,18.86,46.48,1007.28,78.47
733,9.61,44.03,1008.3,91.36
734,26.2,65.18,1011.42,47.82
735,12.31,44.78,1011.15,77.34
736,16.48,48.92,1011.84,64.16
737,14.07,42.99,1007.57,96.05
738,25.19,63.94,1012.78,75.15
739,15.41,42.44,1012.6,86.74
740,13.16,43.71,1024.44,85.68
741,18.63,45.87,1007.98,79.9
742,16.94,50.59,1018.75,94.22
